Name,Medium,Website,Facebook,Twitter_Name,Twitter_ID,Geography
Toledo City Paper,Newspapers,http://toledocitypaper.com/,https://www.facebook.com/toledocitypaper,TCPaper,291714,OH
Troy Daily News,Newspapers,http://tdn-net.com/,https://www.facebook.com/pages/Troy-Daily-News/372516874590,Troydailynews,1945474574,OH
Daily Chief-Union,Newspapers,http://www.dailychiefunion.com/,https://www.facebook.com/dailychiefunion,DailyChiefUnion,42754,OH
Urbana Daily Citizen,Newspapers,http://urbanacitizen.com/,https://www.facebook.com/UrbanaDailyCitizen,UrbanaCitizen,44497416,OH
Times-Bulletin,Newspapers,http://timesbulletin.com/,https://www.facebook.com/pages/Times-Bulletin-Media/357868161759,,,OH
Van Wert Independent,Newspapers,http://www.thevwindependent.com/,,,,OH
Vandalia Drummer News,Newspapers,http://vandaliadrummernews.com/,https://www.facebook.com/VandaliaDrummer,VandaliaDrummer,731791,OH
Wapakoneta Daily News,Newspapers,http://www.wapakdailynews.com/,https://www.facebook.com/WapakonetaDaily,wapakdaily,238210,OH
Tribune Chronicle,Newspapers,http://www.tribtoday.com/,https://www.facebook.com/TribuneChronicle,TribToday,58824655,OH
Record Herald,Newspapers,http://recordherald.com/,https://www.facebook.com/therecordherald,recordherald,16825847,OH
Pike County News Watchman,Newspapers,http://www.newswatchman.com/,https://www.facebook.com/newswatchman,newswatchman,58577939,OH
North Forty News,Newspapers,http://www.northfortynews.com/,https://www.facebook.com/northfortynews,northfortynews,285872649,OH
North Forty News,Newspapers,http://www.northfortynews.com/,https://www.facebook.com/northfortynews,northfortynews,285872649,OH
Wellington Enterprise,Newspapers,http://www.thewellingtonenterprise.com/,https://www.facebook.com/wellington.enterprise,WelEnterprise,25724918,OH
People's Defender,Newspapers,http://www.peoplesdefender.com/,https://www.facebook.com/thepeoplesdefender,peoplesdefender,18481,OH
Village Reporter,Newspapers,http://www.thevillagereporter.com/,https://www.facebook.com/villagereporter,Village_Report,79877763,OH
Westlife,Newspapers,http://westlife.northcoastnow.com/,https://www.facebook.com/WestLifeNews,WestLifePaper,684567,OH
Times-Junction,Newspapers,http://www.sdgnewsgroup.com/story2.html,,,,OH
News-Herald,Newspapers,http://www.news-herald.com/,https://www.facebook.com/newsheraldinoh,newsheraldinoh,21319429,OH
News-Journal,Newspapers,http://wnewsj.com/,https://www.facebook.com/wnewsj,WilmingtonNews,198272,OH
Daily Record,Newspapers,http://www.the-daily-record.com/,https://www.facebook.com/TheDROnline,thedailyrecord,178329,OH
Xenia Gazette,Newspapers,http://xeniagazette.com/,https://www.facebook.com/XeniaDailyGazette,xeniagazette,9469773,OH
Yellow Springs News,Newspapers,http://ysnews.com/,https://www.facebook.com/ysnews,ysnews,39793454,OH
Business Journal,Newspapers,http://businessjournaldaily.com/,https://www.facebook.com/thebusinessjournal,thebizjournal,3145535,OH
Metro Monthly,Newspapers,http://www.metromonthly.net/,https://www.facebook.com/metromonthly/,metromonthly,18172998,OH
Vindicator Online,Newspapers,http://www.vindy.com/,https://www.facebook.com/thevindicator,vindicator,176171,OH
Times Recorder,Newspapers,http://www.zanesvilletimesrecorder.com/,https://www.facebook.com/ZanesvilleTimesRecorder,TimesRecorder,15673261,OH
Akron Life,Magazines,http://www.akronlife.com/,https://www.facebook.com/akronlife,akronlifemag,9375,OH
About Stark,Magazines,http://www.aboutstark.com/,https://www.facebook.com/aboutstark,AboutStark,175487635,OH
Cincinnati Magazine,Magazines,http://www.cincinnatimagazine.com/,https://www.facebook.com/pages/Cincinnati-Magazine/127357105516,CincinnatiMag,32264744,OH
Cincy Business,Magazines,http://cincymagazine.com/,https://www.facebook.com/CincyMagazine,CincyMagazine,3934517,OH
Cleveland Business Connects,Magazines,http://www.cbcmagazine.com/,https://www.facebook.com/cbcmagazine,CBCmagazine,379545,OH
Cleveland Magazine,Magazines,http://www.clevelandmagazine.com/,https://www.facebook.com/ClevelandMagazine,clevelandmag,315603,OH
Columbus Monthly,Magazines,http://www.columbusmonthly.com/,https://www.facebook.com/ColumbusMonthly,columbusmonthly,31482567,OH
Columbus Parent,Magazines,http://www.columbusparent.com/,https://www.facebook.com/ColumbusParentMagazine,ColumbusParent,17487196,OH
Amish-Heartland,Magazines,http://www.amish-heartland.com/,https://www.facebook.com/amishheartland,,,OH
Archbold Farmland News,Magazines,http://www.farmlandnews.com/,,,,OH
Golf Ohio,Magazines,http://www.golfohio.com/,,,,OH
Inside Business,Magazines,http://www.inside-business.com/,,ibmagazine,484276,OH
Long Weekends,Magazines,http://www.long-weekends.com/,https://www.facebook.com/pages/Long-Weekends-Magazine/61959088901,,,OH
Ohio Lodging Rentals,Magazines,http://www.ohiolodgingrentals.com/,,,,OH
Ohio Magazine,Magazines,http://www.ohiomagazine.com/,https://www.facebook.com/ohiomagazine,,,OH
Ohio Tourism,Magazines,http://consumer.discoverohio.com/,https://www.facebook.com/DiscoverOhio,DiscoverOhio,41722741,OH
Smart Business,Magazines,http://www.sbnonline.com/,https://www.facebook.com/SmartBusiness,Smart_Business,262336,OH
Southeast Ohio,Magazines,http://southeastohiomagazine.com/,https://www.facebook.com/SoutheastOhioMagazine,SEOhioMagazine,193139668,OH
Bluffton Connection,College Newspapers,http://www.blufftonconnection.com/,http://www.facebook.com/wbwhfm,wbwhfm,nan,OH
BG News,College Newspapers,http://www.bgnews.com/,http://www.facebook.com/bgviews,The_BG_News,19175815,OH
The Chimes,College Newspapers,http://cuchimes.com/,http://www.facebook.com/pages/The-Chimes/138810764734,TheChimesNews,773122,OH
The Observer,College Newspapers,http://observer.case.edu/,http://www.facebook.com/cwruobserver,cwruobserver,21981237,OH
The Cleveland Stater,College Newspapers,http://www.csuohio.edu/class/com/clevelandstater/,http://www.facebook.com/ClevelandStater,clevelandstater,56531782,OH
The Wooster Voice,College Newspapers,http://thewoostervoice.spaces.wooster.edu/,http://www.facebook.com/groups/181567929860/,TheWoosterVoice,27590778,OH
Kent Wired,College Newspapers,http://kentwired.com/,http://www.facebook.com/KentWired,kentwired,1246,OH
The Miami Student,College Newspapers,http://www.miamistudent.net/,http://www.facebook.com/pages/The-Miami-Student/192066689809,miamistudent,59481479,OH
The Oberlin Review,College Newspapers,http://www.oberlinreview.org,,oberlinreview,53584356,OH
The Lantern,College Newspapers,http://www.thelantern.com/,http://www.facebook.com/TheLanternOSU,TheLantern,117772,OH
The Post On The Web,College Newspapers,http://thepost.ohiou.edu/,http://www.facebook.com/ThePostAthens,ThePost,28899666,OH
The Buchtelite,College Newspapers,http://www.buchtelite.com/,http://www.facebook.com/buchtelite,buchtelite,18768997,OH
The News Record,College Newspapers,http://www.newsrecord.org/,http://www.facebook.com/TheNewsRecord,NewsRecord_UC,75382418,OH
Flyer News,College Newspapers,http://www.flyernews.com/,http://www.facebook.com/FlyerNews,FlyerNews,257645,OH
The Collegian,College Newspapers,http://www.independentcollegian.com/,http://www.facebook.com/ICollegian,TheICToledo,nan,OH
The Transcript,College Newspapers,http://www.owutranscript.com/,http://www.facebook.com/OWU.Transcript,,,OH
The Guardian,College Newspapers,http://www.theguardianonline.com/,http://www.facebook.com/theguardianonline,wsuguardian,361393,OH
Xavier Newswire,College Newspapers,http://www.thexunewswire.com/,http://www.facebook.com/pages/Xavier-Newswire/353989162499,xaviernewswire,775118,OH
The Jambar,College Newspapers,http://www.thejambar.com/,http://www.facebook.com/pages/The-Jambar/62157119082,thejambar,797283,OH
Ada Evening News,Newspapers,http://www.theadanews.com/,https://www.facebook.com/pages/The-Ada-News/348134946290,theadanews,313299237,OK
Altus Times,Newspapers,http://altustimes.com/,https://www.facebook.com/pages/Altus-Times/123778499231,TheAltusTimes,98664896,OK
Alva Review Courier,Newspapers,http://www.alvareviewcourier.com/,https://www.facebook.com/alvareviewcouriernewsgram/,,,OK
Antlers American,Newspapers,http://www.theantlersamerican.com/,https://www.facebook.com/pages/The-Antlers-American/182635655151552,,,OK
Daily Ardmoreite,Newspapers,http://www.ardmoreite.com/,https://www.facebook.com/pages/The-Ardmoreite/143707431292,,,OK
Examiner-Enterprise,Newspapers,http://www.examiner-enterprise.com/,https://www.facebook.com/examinerenterprise,bartlesvilleEE,76431341,OK
Journal Tribune,Newspapers,http://blackwelljournaltribune.net/,https://www.facebook.com/BlackwellJournalTribune,,,OK
World,Newspapers,http://www.tulsaworld.com/communities/brokenarrow/,https://www.facebook.com/BALedger,BALedger,93739594,OK
Express-Star,Newspapers,http://www.chickashanews.com/,https://www.facebook.com/pages/The-Express-Star/162544315743,expressstarnews,1876533962,OK
Claremore Daily Progress,Newspapers,http://www.claremoreprogress.com/,https://www.facebook.com/claremore.d.progress,ClrmoreProgress,22546784,OK
Clinton Daily News,Newspapers,https://www.clintondailynews.com/,https://www.facebook.com/ClintonDailyNews,,,OK
Cordell Beacon,Newspapers,https://www.cordellbeacon.com/,https://www.facebook.com/cordellnews,,,OK
American-Tribune,Newspapers,http://www.tulsaworld.com/communities/wagoner/,https://www.facebook.com/CowetaAmericanNewspaper,CowetaAmerican,59139892,OK
Duncan Banner,Newspapers,http://www.duncanbanner.com/,https://www.facebook.com/pages/The-Duncan-Banner/264819720347,DuncanBanner,324212567,OK
Durant Daily Democrat,Newspapers,http://durantdemocrat.com/,https://www.facebook.com/DurantDemocrat,,,OK
Edmond Evening Sun,Newspapers,http://www.edmondsun.com/,https://www.facebook.com/edmondoksun,edmondsun,276932,OK
El Reno Tribune,Newspapers,http://www.elrenotribune.com/,https://www.facebook.com/el.tribune,ERTribune,36685326,OK
Enid News and Eagle,Newspapers,http://www.enidnews.com/,https://www.facebook.com/pages/Enid-News-Eagle-Advertising/178804281488,enidnews,311467,OK
Press-Leader,Newspapers,http://press-leader.com/,https://www.facebook.com/pages/Frederick-Leader/206459359372105,PressLeader,2541744122,OK
Grand Lake News,Newspapers,http://www.grandlakenews.com/,https://www.facebook.com/grovesun,grovesun,63771187,OK
Guymon Daily Herald,Newspapers,http://guymondailyherald.com/,https://www.facebook.com/guymondailyherald,guymondaily,403438,OK
Hugo Daily News,Newspapers,http://www.hugonews.com/,https://www.facebook.com/hugodailynews,,,OK
Kingfisher Times,Newspapers,http://kingfisherpress.net/,https://www.facebook.com/KingfisherPress,kingfishertimes,69364832,OK
Lawton Constitution,Newspapers,http://www.swoknews.com/,https://www.facebook.com/pages/The-Lawton-Constitution/396363260897,LawtonConst,99147636,OK
McAlester News,Newspapers,http://www.mcalesternews.com/,https://www.facebook.com/mcalesternewscapital,McAlesterNews,989912449,OK
Miami News-Record,Newspapers,http://www.miamiok.com/,https://www.facebook.com/miamioknews,miaminewsrecord,637032,OK
Muskogee Phoenix,Newspapers,http://www.muskogeephoenix.com/,https://www.facebook.com/MuskogeePhoenix,muskogeephoenix,21348416,OK
Newkirk Herald Journal,Newspapers,http://newkirkherald.com/,https://www.facebook.com/NewkirkHeraldJournal,newkirkherald,248368867,OK
Norman Transcript,Newspapers,http://www.normantranscript.com/,https://www.facebook.com/normantranscript,normannews,279467,OK
Journal Record,Newspapers,http://journalrecord.com/,https://www.facebook.com/journalrecord,JournalRecord,0623,OK
Oklahoma Constitution,Newspapers,http://www.oklahomaconstitution.com/,,,,OK
Oklahoman,Newspapers,http://newsok.com/,https://www.facebook.com/NewsOK,NewsOK,76262,OK
Oklahoman,Newspapers,http://newsok.com/,https://www.facebook.com/NewsOK,NewsOK,76262,OK
Owasso Reporter,Newspapers,http://www.tulsaworld.com/communities/owasso/,https://www.facebook.com/OwassoReporter,owassoreporter,221946,OK
Pauls Valley Daily Democrat,Newspapers,http://www.paulsvalleydailydemocrat.com/,https://www.facebook.com/pages/Pauls-Valley-Daily-Democrat/136139269733409,,,OK
Ponca City News,Newspapers,http://www.poncacitynews.com/,https://www.facebook.com/pages/The-Ponca-City-News/137888652936318,,,OK
Poteau Daily News,Newspapers,http://www.poteaudailynews.com/,https://www.facebook.com/pages/Poteau-Daily-News/455205994529836,,,OK
Daily Times,Newspapers,http://www.pryordailytimes.com/,https://www.facebook.com/pages/Pryor-Daily-Times/120029408048431,,,OK
Purcell Register,Newspapers,http://www.purcellregister.com/,https://www.facebook.com/purcellregister,PurcellRegister,44991444,OK
Sequoyah County Times,Newspapers,http://www.sequoyahcountytimes.com/,https://www.facebook.com/pages/Sequoyah-County-Times/225561420502,seqcotimes,75298885,OK
Sand Springs Leader,Newspapers,http://www.tulsaworld.com/communities/sandsprings/,https://www.facebook.com/SandSpringsLeader,ssleader,176533,OK
Seminole Producer,Newspapers,http://www.seminoleproducer.com/,,,,OK
Shawnee News-Star,Newspapers,http://www.news-star.com/,https://www.facebook.com/ShawneeNewsStar,shawneenewsstar,238538,OK
Skiatook Journal,Newspapers,http://www.tulsaworld.com/communities/skiatook/,https://www.facebook.com/SkiatookJournal,SkiatookJournal,334863894,OK
Stigler News Sentinel,Newspapers,https://www.stiglernews.com/,https://www.facebook.com/StiglerNewsSentinel,,,OK
Stillwater News-Press,Newspapers,http://www.stwnewspress.com/,https://www.facebook.com/stillwaternewspress,StwNewsPress,24184181,OK
Sulphur Times-Democrat,Newspapers,https://www.sulphurtimes.com/,https://www.facebook.com/Sulphur-Times-Democrat-317903698248150/timeline/,,,OK
Tahlequah Daily Press ,Newspapers,http://www.tahlequahdailypress.com/,https://www.facebook.com/tdpress,tahlequahtdp,19324886,OK
GTR Newspapers,Newspapers,http://www.gtrnews.com/,https://www.facebook.com/LikeGTR,gtrnews,18197612,OK
Tulsa World,Newspapers,http://www.tulsaworld.com/,https://www.facebook.com/tulsaworld,tulsaworld,149647,OK
American-Tribune,Newspapers,http://www.tulsaworld.com/communities/wagoner/,,,,OK
Woodward News,Newspapers,http://www.woodwardnews.net/,https://www.facebook.com/woodwardnews,woodwardnews,65718456,OK
OKIE Magazine,Magazines,http://okiemagazine.com/,https://www.facebook.com/readokie,,,OK
Oklahoma City Guide,Magazines,http://www.oklahomacity.com/,https://www.facebook.com/OklahomaCityOnline,oklahomacitycom,21677265,OK
NewsOK,Magazines,http://newsok.com/,https://www.facebook.com/NewsOK,NewsOK,76262,OK
NewsOK,Magazines,http://newsok.com/,https://www.facebook.com/NewsOK,NewsOK,76262,OK
Ok Woman & Men's Mag,Magazines,http://www.okwomanmag.com/,,,,OK
Oklahoma Today,Magazines,http://www.oklahomatoday.com,https://www.facebook.com/oklahomatoday,OklahomaToday,5396,OK
The Baconian,College Newspapers,http://baconian.bacone.edu/,,,,OK
NSUnews.com,College Newspapers,http://www.nsunews.com/,http://www.facebook.com/NSUTNE,tnenews,3619625,OK
Daily O'Collegian,College Newspapers,http://www.ocolly.com/,http://www.facebook.com/ocolly,ocolly,225311,OK
The Oklahoma Daily,College Newspapers,http://www.oudaily.com/,http://www.facebook.com/OUDaily,OUDaily,16289168,OK
Democrat-Herald,Newspapers,http://democratherald.com/,https://www.facebook.com/dhnews,dhnews,18945939,OR
Ashland Daily Tidings,Newspapers,http://www.dailytidings.com/,https://www.facebook.com/dailytidings,dailytidings,238155,OR
Daily Astorian,Newspapers,http://www.dailyastorian.com/,https://www.facebook.com/DailyAstorian,dailyastorian,574361,OR
Baker City Herald,Newspapers,http://www.bakercityherald.com/,https://www.facebook.com/pages/Baker-City-Herald/114015861975478,bakercityherald,43398287,OR
Beaverton Valley Times,Newspapers,http://portlandtribune.com/beaverton-valley-times-news/,https://www.facebook.com/pages/Beaverton-Valley-Times/1412416682310946,valleytimes,67451138,OR
Bulletin,Newspapers,http://www.bendbulletin.com/,https://www.facebook.com/bendbulletin,thebulletin,16798764,OR
Cascade Business News,Newspapers,http://cascadebusnews.com/,https://www.facebook.com/CascadeBusinessNews,cascadebusnews,31499478,OR
Source Weekly,Newspapers,http://www.bendsource.com/,https://www.facebook.com/sourceweekly,sourceweekly,65438112,OR
Curry Coastal Pilot,Newspapers,http://www.currypilot.com/,https://www.facebook.com/currypilot,currypilot,442580,OR
Burns Times Herald,Newspapers,http://btimesherald.com/,https://www.facebook.com/burnstimesherald,,,OR
Canby Herald,Newspapers,http://www.pamplinmedia.com/canby-herald-news,https://www.facebook.com/canbyherald,,,OR
Cannon Beach Gazette,Newspapers,http://www.dailyastorian.com/gazette,https://www.facebook.com/cannonbeachgazette,thecbgazette,55673466,OR
Clatskanie Chief,Newspapers,http://www.thechiefnews.com/,https://www.facebook.com/thechiefnews,thechiefnews,2876884384,OR
World,Newspapers,http://theworldlink.com/,https://www.facebook.com/theworldnewspaper,TheWorldLink,18362692,OR
Corvallis Gazette Times,Newspapers,http://www.gazettetimes.com/,https://www.facebook.com/gtnews,gtnews,15853821,OR
Cottage Grove Sentinel,Newspapers,http://www.cgsentinel.com/,https://www.facebook.com/pages/Cottage-Grove-Sentinel/277918985580804,CGSentinel,351798,OR
Creswell Chronicle,Newspapers,http://www.thecreswellchronicle.com/,https://www.facebook.com/creswellchronicle,,,OR
Polk County Itemizer-Observer,Newspapers,http://www.polkio.com/,https://www.facebook.com/pages/Polk-County-Itemizer-Observer/205062686252209,PolkIONews,12872969,OR
Wallowa County Chieftain,Newspapers,http://www.wallowa.com/,https://www.facebook.com/Wallowa,wcchieftain,29851728,OR
Eugene Weekly,Newspapers,http://www.eugeneweekly.com/,https://www.facebook.com/eugeneweekly,eugeneweekly,16675413,OR
Register-Guard,Newspapers,http://registerguard.com/,https://www.facebook.com/registerguard,registerguard,18842256,OR
Siuslaw News,Newspapers,http://www.thesiuslawnews.com/,https://www.facebook.com/SiuslawNews,,,OR
Curry County Reporter,Newspapers,http://www.currycountyreporter.com/,,,,OR
Daily Courier,Newspapers,http://www.thedailycourier.com/,https://www.facebook.com/pages/Grants-Pass-Daily-Courier/64393391305,DailyCourier,229314,OR
Outlook,Newspapers,http://portlandtribune.com/gresham-outlook-news/,https://www.facebook.com/pages/Gresham-Outlook-sports-page/301040080734,gresham_outlook,943284,OR
Hermiston Herald,Newspapers,http://www.hermistonherald.com/,https://www.facebook.com/HermistonHerald,HermistonHerald,29832457,OR
Hillsboro Argus,Newspapers,http://www.oregonlive.com/argus/,,,,OR
Hood River News,Newspapers,http://www.hoodrivernews.com/,https://www.facebook.com/hoodrivernews,HoodRiverNews,452647,OR
Blue Mountain Eagle,Newspapers,http://www.bluemountaineagle.com/,https://www.facebook.com/MyEagleNews,myeaglenews,2985,OR
Keizertimes,Newspapers,http://keizertimes.com/,https://www.facebook.com/Keizertimes,Keizertimes,222224,OR
Herald and News,Newspapers,http://www.heraldandnews.com/,https://www.facebook.com/HandN,HeraldandNews,36498374,OR
La Grande Observer,Newspapers,http://www.lagrandeobserver.com/,https://www.facebook.com/pages/La-Grande-Observer/105392516175605,lagrandenews,43431533,OR
West Linn Tidings,Newspapers,http://portlandtribune.com/west-linn-tidings-news/,https://www.facebook.com/westlinntidings,WestLinnTidings,91153522,OR
Lake County Examiner,Newspapers,http://www.lakecountyexam.com/,https://www.facebook.com/pages/Lake-County-Examiner/212834488746074,,,OR
Lebanon Express,Newspapers,http://lebanon-express.com/,https://www.facebook.com/LebanonExpress,LebanonExpress,767888,OR
News Guard,Newspapers,http://www.thenewsguard.com/,https://www.facebook.com/thenewsguard,TheNewsGuard,41466295,OR
Madras Pioneer,Newspapers,http://pamplinmedia.com/madras-pioneer-news/,https://www.facebook.com/madras.pioneer,,,OR
North Coast Citizen,Newspapers,http://www.northcoastcitizen.com/,https://www.facebook.com/northcoastcitizen,nccitizen,017628,OR
River Reflections,Newspapers,http://mckenzieriverreflectionsnewspaper.com/,https://www.facebook.com/McKenzieRiverReflections,McKReflections,1344386184,OR
News-Register,Newspapers,http://newsregister.com/,https://www.facebook.com/newsregister,newsregister,32569346,OR
Mail Tribune,Newspapers,http://www.mailtribune.com/,https://www.facebook.com/mailtribune,mailtribune,75912,OR
Molalla Pioneer,Newspapers,http://www.pamplinmedia.com/molalla-pioneer-news,https://www.facebook.com/molallapioneer,,,OR
Newberg Graphic,Newspapers,http://www.pamplinmedia.com/newberg-graphic-news,https://www.facebook.com/newberggraphic,newberggraphic,2396478536,OR
News Times,Newspapers,https://newportnewstimes.com/,https://www.facebook.com/newportnewstimes,,,OR
Argus Observer,Newspapers,http://www.argusobserver.com/,https://www.facebook.com/ArgusObserver,argusobserver,177614,OR
Pacific City Sun,Newspapers,http://pacificcitysun.com/,https://www.facebook.com/pacificcitysun,,,OR
East Oregonian,Newspapers,http://www.eastoregonian.com/,https://www.facebook.com/EastOregonian,EastOregonian,657565,OR
Asian Reporter,Newspapers,http://www.asianreporter.com/,https://www.facebook.com/pages/The-Asian-Reporter/151059854934104,,,OR
Mid-County Memo,Newspapers,http://midcountymemo.com/,https://www.facebook.com/midcountymemo,MidcountyMemo,26958631,OR
Oregon Herald,Newspapers,http://www.oregonherald.com/,,,,OR
Oregonian,Newspapers,http://www.oregonlive.com/,https://www.facebook.com/theoregonian,oregonian,2992751,OR
Portland Business Journal,Newspapers,http://www.bizjournals.com/portland/,https://www.facebook.com/PortlandBizJournal,pdxbizjournal,171338,OR
Portland Mercury,Newspapers,http://www.portlandmercury.com/,https://www.facebook.com/portlandmercury,portlandmercury,5752542,OR
Portland Observer,Newspapers,http://portlandobserver.com/,,pdxobserver,49713826,OR
Portland Tribune,Newspapers,http://portlandtribune.com/,https://www.facebook.com/pages/Portland-Tribune/89942648552,ThePortlandTrib,554737,OR
Skanner,Newspapers,http://www.theskanner.com/,https://www.facebook.com/pages/The-Skanner-News-Group/176585345334,TheSkannerNews,312535,OR
Willamette Week,Newspapers,http://www.wweek.com/,https://www.facebook.com/wweek,wweek,16491683,OR
Central Oregonian,Newspapers,http://www.pamplinmedia.com/central-oregonian-news,https://www.facebook.com/centraloregonian,,,OR
Rogue River Press,Newspapers,http://www.rogueriverpress.com/,https://www.facebook.com/RRPress,,,OR
News-Review,Newspapers,http://www.nrtoday.com/,https://www.facebook.com/thenewsreview,nrtoday,178728,OR
St. Helens Chronicle,Newspapers,http://www.thechronicleonline.com/,https://www.facebook.com/sthelenschronicle,SHChronicle,1888664,OR
Capital Press Agriculture Weekly,Newspapers,http://www.capitalpress.com/,https://www.facebook.com/capitalpress,capitalpress,1764,OR
Salem News,Newspapers,http://salem-news.com/,,oregonnews,23919582,OR
Salem Weekly,Newspapers,http://salemweeklynews.com/,https://www.facebook.com/salem.weekly,salemweekly,734964,OR
Statesman Journal,Newspapers,http://www.statesmanjournal.com/,https://www.facebook.com/statesmanjournal,Salem_Statesman,41691265,OR
South County Spotlight,Newspapers,http://portlandtribune.com/south-county-spotlight-news/,https://www.facebook.com/SouthCountySpotlight,,,OR
Seaside Signal,Newspapers,http://www.dailyastorian.com/signal,https://www.facebook.com/seasidesignal,SeasideSignal,1511635,OR
Appeal Tribune,Newspapers,http://www.statesmanjournal.com/news/silverton/,https://www.facebook.com/SilvertonAppealTribune,,,OR
Nugget Newspaper,Newspapers,http://www.nuggetnews.com/,https://www.facebook.com/NuggetNews,Nuggetnewspaper,1799591,OR
Stayton Mail,Newspapers,http://www.statesmanjournal.com/news/stayton/,https://www.facebook.com/StaytonMail,,,OR
New Era,Newspapers,http://sweethomenews.com/,https://www.facebook.com/sweethomenews,,,OR
Dalles Chronicle,Newspapers,http://www.thedalleschronicle.com/,https://www.facebook.com/TheDallesChronicle,tdchronicle,2572264,OR
Headlight-Herald,Newspapers,http://www.tillamookheadlightherald.com/,https://www.facebook.com/tillamookheadlightherald,headlightherald,29498629,OR
Wilsonville Spokesman,Newspapers,http://www.pamplinmedia.com/wilsonville-spokesman-news,https://www.facebook.com/wilsonvillespokesman,wspokesman,295937751,OR
Woodburn Independent,Newspapers,http://www.pamplinmedia.com/woodburn-independent-news,https://www.facebook.com/WoodburnIndependent,WBIndependent,19363575,OR
ORbike,Magazines,http://orbike.com/,,ORbike,595932,OR
Oregon Business,Magazines,http://www.oregonbusiness.com/,https://www.facebook.com/OregonBusiness,oregonbusiness,16551172,OR
Oregon CityLink,Magazines,http://www.oregoncitylink.com/,,oregoncitylink,1258391,OR
Oregon Magazine,Magazines,http://www.oregonmag.com/,,,,OR
Travel Oregon ,Magazines,http://traveloregon.com/,https://www.facebook.com/TravelOregon,traveloregon,142794,OR
Welcome to Oregon,Magazines,http://www.el.com/to/oregon/,,,,OR
The Crescent,College Newspapers,http://www.gfucrescent.com/,https://www.facebook.com/thecrescent.georgefox,gfucrescent,56561189,OR
The Pioneer Log,College Newspapers,http://www.piolog.com/,http://www.facebook.com/pages/The-Pioneer-Log/497419460570,ThePioneerLog,768626,OR
The Pioneer Log,College Newspapers,http://www.piolog.com/,http://www.facebook.com/pages/The-Pioneer-Log/497419460570,ThePioneerLog,768626,OR
Linfield Review,College Newspapers,http://www.linfield.edu/linfield-review/,http://www.facebook.com/linfieldreview,linfieldreview,37437,OR
The Commuter,College Newspapers,http://commuter.linnbenton.edu/,https://www.facebook.com/LBCCTheCommuter,LBCommuter,546396,OR
The Advocate,College Newspapers,http://www.advocate-online.net/,http://www.facebook.com/TheAdvocateOnline,mhccadvocate,392946797,OR
Daily Barometer,College Newspapers,http://www.dailybarometer.com/,http://www.facebook.com/DailyBarometer,baronews,444988,OR
Daily Vanguard,College Newspapers,http://psuvanguard.com/,http://www.facebook.com/portlandstatevanguard,psuvanguard,183227,OR
The Byline,College Newspapers,http://roguebyline.com/,http://www.facebook.com/roguebyline,roguebyline,2824424,OR
Oregon Daily Emerald,College Newspapers,http://dailyemerald.com/,http://www.facebook.com/dailyemerald,DailyEmerald,193279,OR
Journal,College Newspapers,http://www.westernoregonjournal.com/,http://www.facebook.com/woujournal,,,OR
Collegian,College Newspapers,http://www.willamettecollegian.com/,http://www.facebook.com/pages/Willamette-Collegian/162751513777063,WUCollegian,245569482,OR
Morning Call,Newspapers,http://www.mcall.com/,https://www.facebook.com/mcall.lv,mcall,15431914,PA
Mirror,Newspapers,http://www.altoonamirror.com/,https://www.facebook.com/AltoonaMirror,AltoonamirrorPA,58497343,PA
Main Line Times,Newspapers,http://www.mainlinemedianews.com/mainlinetimes/,https://www.facebook.com/MainLineMediaNews,MLmedianews,8673798,PA
Beaver County Times,Newspapers,http://www.timesonline.com/,https://www.facebook.com/beavercountytimes,bctimes,163795,PA
Press Enterprise,Newspapers,http://www.pressenterpriseonline.com/,https://www.facebook.com/pressenterprise,pressenterpa,284744896,PA
Bradford Era,Newspapers,http://www.bradfordera.com/,https://www.facebook.com/pages/The-Bradford-Era/202797986453490,TheBradfordEra,423749259,PA
Jeffersonian Democrat,Newspapers,http://www.thecourierexpress.com/jeffersonian_democrat/,https://www.facebook.com/pages/Jeffersonian-Democrat/117091385017450,CElocal,144551,PA
Jeffersonian Democrat,Newspapers,http://www.thecourierexpress.com/jeffersonian_democrat/,https://www.facebook.com/pages/Jeffersonian-Democrat/117091385017450,CElocal,144551,PA
Butler Eagle,Newspapers,http://www.butlereagle.com/,https://www.facebook.com/pages/Butler-Eagle/339066760498,ButlerEagle,69311674,PA
Sentinel,Newspapers,http://cumberlink.com/,https://www.facebook.com/Cumberlink,cumberlink,2471,PA
YourCarlynton,Newspapers,http://triblive.com/neighborhoods/yourcarlynton/,https://www.facebook.com/triblive,TribLive  ,269833,PA
YourCarlynton,Newspapers,http://triblive.com/neighborhoods/yourcarlynton/,https://www.facebook.com/triblive,TribLive  ,269833,PA
YourCarlynton,Newspapers,http://triblive.com/neighborhoods/yourcarlynton/,https://www.facebook.com/triblive,TribLive  ,269833,PA
YourCarlynton,Newspapers,http://triblive.com/neighborhoods/yourcarlynton/,https://www.facebook.com/triblive,TribLive  ,269833,PA
Public Opinion Online,Newspapers,http://www.publicopiniononline.com/,https://www.facebook.com/publicopinionnews,ponews,210851,PA
Clarion News,Newspapers,http://www.theclarionnews.com/,,,,PA
Explore Clarion,Newspapers,http://www.exploreclarion.com/,https://www.facebook.com/exploreClarion,exploreclarion,1679272,PA
